date,division,index,division_name,summary
2024-06-01,10,126.8,Education,"On 2024-06-01, the Core CPI for Education was 126.8."
2024-07-01,10,127.0,Education,"On 2024-07-01, the Core CPI for Education was 127.0."
2024-08-01,10,127.0,Education,"On 2024-08-01, the Core CPI for Education was 127.0."
2024-09-01,10,127.0,Education,"On 2024-09-01, the Core CPI for Education was 127.0."
2024-10-01,10,127.2,Education,"On 2024-10-01, the Core CPI for Education was 127.2."
2024-11-01,10,127.2,Education,"On 2024-11-01, the Core CPI for Education was 127.2."
2024-12-01,10,127.2,Education,"On 2024-12-01, the Core CPI for Education was 127.2."
2025-01-01,10,127.5,Education,"On 2025-01-01, the Core CPI for Education was 127.5."
2025-02-01,10,128.1,Education,"On 2025-02-01, the Core CPI for Education was 128.1."
2025-03-01,10,128.7,Education,"On 2025-03-01, the Core CPI for Education was 128.7."
2025-04-01,10,129.0,Education,"On 2025-04-01, the Core CPI for Education was 129.0."
2025-05-01,10,129.3,Education,"On 2025-05-01, the Core CPI for Education was 129.3."
2025-06-01,10,129.6,Education,"On 2025-06-01, the Core CPI for Education was 129.6."
2025-07-01,10,129.8,Education,"On 2025-07-01, the Core CPI for Education was 129.8."
2025-08-01,10,130.0,Education,"On 2025-08-01, the Core CPI for Education was 130.0."
2018-01-01,11,129.5,Restaurant & Accommodation Services,"On 2018-01-01, the Core CPI for Restaurant & Accommodation Services was 129.5."
2018-02-01,11,129.6,Restaurant & Accommodation Services,"On 2018-02-01, the Core CPI for Restaurant & Accommodation Services was 129.6."
2018-03-01,11,130.0,Restaurant & Accommodation Services,"On 2018-03-01, the Core CPI for Restaurant & Accommodation Services was 130.0."
2018-04-01,11,130.5,Restaurant & Accommodation Services,"On 2018-04-01, the Core CPI for Restaurant & Accommodation Services was 130.5."
2018-05-01,11,130.6,Restaurant & Accommodation Services,"On 2018-05-01, the Core CPI for Restaurant & Accommodation Services was 130.6."
2018-06-01,11,129.6,Restaurant & Accommodation Services,"On 2018-06-01, the Core CPI for Restaurant & Accommodation Services was 129.6."
2018-07-01,11,129.6,Restaurant & Accommodation Services,"On 2018-07-01, the Core CPI for Restaurant & Accommodation Services was 129.6."
2018-08-01,11,129.8,Restaurant & Accommodation Services,"On 2018-08-01, the Core CPI for Restaurant & Accommodation Services was 129.8."
2018-09-01,11,130.4,Restaurant & Accommodation Services,"On 2018-09-01, the Core CPI for Restaurant & Accommodation Services was 130.4."
2018-10-01,11,130.6,Restaurant & Accommodation Services,"On 2018-10-01, the Core CPI for Restaurant & Accommodation Services was 130.6."
2018-11-01,11,130.9,Restaurant & Accommodation Services,"On 2018-11-01, the Core CPI for Restaurant & Accommodation Services was 130.9."
2018-12-01,11,131.1,Restaurant & Accommodation Services,"On 2018-12-01, the Core CPI for Restaurant & Accommodation Services was 131.1."
2019-01-01,11,131.1,Restaurant & Accommodation Services,"On 2019-01-01, the Core CPI for Restaurant & Accommodation Services was 131.1."
2019-02-01,11,131.3,Restaurant & Accommodation Services,"On 2019-02-01, the Core CPI for Restaurant & Accommodation Services was 131.3."
2019-03-01,11,131.3,Restaurant & Accommodation Services,"On 2019-03-01, the Core CPI for Restaurant & Accommodation Services was 131.3."
2019-04-01,11,131.6,Restaurant & Accommodation Services,"On 2019-04-01, the Core CPI for Restaurant & Accommodation Services was 131.6."
2019-05-01,11,131.4,Restaurant & Accommodation Services,"On 2019-05-01, the Core CPI for Restaurant & Accommodation Services was 131.4."
2019-06-01,11,131.7,Restaurant & Accommodation Services,"On 2019-06-01, the Core CPI for Restaurant & Accommodation Services was 131.7."
2019-07-01,11,131.8,Restaurant & Accommodation Services,"On 2019-07-01, the Core CPI for Restaurant & Accommodation Services was 131.8."
2019-08-01,11,132.0,Restaurant & Accommodation Services,"On 2019-08-01, the Core CPI for Restaurant & Accommodation Services was 132.0."
2019-09-01,11,132.3,Restaurant & Accommodation Services,"On 2019-09-01, the Core CPI for Restaurant & Accommodation Services was 132.3."
2019-10-01,11,132.2,Restaurant & Accommodation Services,"On 2019-10-01, the Core CPI for Restaurant & Accommodation Services was 132.2."
2019-11-01,11,132.3,Restaurant & Accommodation Services,"On 2019-11-01, the Core CPI for Restaurant & Accommodation Services was 132.3."
2019-12-01,11,132.5,Restaurant & Accommodation Services,"On 2019-12-01, the Core CPI for Restaurant & Accommodation Services was 132.5."
2020-01-01,11,132.6,Restaurant & Accommodation Services,"On 2020-01-01, the Core CPI for Restaurant & Accommodation Services was 132.6."
2020-02-01,11,132.8,Restaurant & Accommodation Services,"On 2020-02-01, the Core CPI for Restaurant & Accommodation Services was 132.8."
2020-03-01,11,132.5,Restaurant & Accommodation Services,"On 2020-03-01, the Core CPI for Restaurant & Accommodation Services was 132.5."
2020-04-01,11,132.5,Restaurant & Accommodation Services,"On 2020-04-01, the Core CPI for Restaurant & Accommodation Services was 132.5."
2020-05-01,11,132.7,Restaurant & Accommodation Services,"On 2020-05-01, the Core CPI for Restaurant & Accommodation Services was 132.7."
2020-06-01,11,132.2,Restaurant & Accommodation Services,"On 2020-06-01, the Core CPI for Restaurant & Accommodation Services was 132.2."
2020-07-01,11,132.0,Restaurant & Accommodation Services,"On 2020-07-01, the Core CPI for Restaurant & Accommodation Services was 132.0."
2020-08-01,11,132.1,Restaurant & Accommodation Services,"On 2020-08-01, the Core CPI for Restaurant & Accommodation Services was 132.1."
2020-09-01,11,132.3,Restaurant & Accommodation Services,"On 2020-09-01, the Core CPI for Restaurant & Accommodation Services was 132.3."
2020-10-01,11,132.3,Restaurant & Accommodation Services,"On 2020-10-01, the Core CPI for Restaurant & Accommodation Services was 132.3."
2020-11-01,11,132.3,Restaurant & Accommodation Services,"On 2020-11-01, the Core CPI for Restaurant & Accommodation Services was 132.3."
2020-12-01,11,132.3,Restaurant & Accommodation Services,"On 2020-12-01, the Core CPI for Restaurant & Accommodation Services was 132.3."
2021-01-01,11,132.5,Restaurant & Accommodation Services,"On 2021-01-01, the Core CPI for Restaurant & Accommodation Services was 132.5."
2021-02-01,11,132.4,Restaurant & Accommodation Services,"On 2021-02-01, the Core CPI for Restaurant & Accommodation Services was 132.4."
2021-03-01,11,132.5,Restaurant & Accommodation Services,"On 2021-03-01, the Core CPI for Restaurant & Accommodation Services was 132.5."
2021-04-01,11,132.7,Restaurant & Accommodation Services,"On 2021-04-01, the Core CPI for Restaurant & Accommodation Services was 132.7."
2021-05-01,11,132.8,Restaurant & Accommodation Services,"On 2021-05-01, the Core CPI for Restaurant & Accommodation Services was 132.8."
2021-06-01,11,132.8,Restaurant & Accommodation Services,"On 2021-06-01, the Core CPI for Restaurant & Accommodation Services was 132.8."
2021-07-01,11,132.9,Restaurant & Accommodation Services,"On 2021-07-01, the Core CPI for Restaurant & Accommodation Services was 132.9."
2021-08-01,11,132.9,Restaurant & Accommodation Services,"On 2021-08-01, the Core CPI for Restaurant & Accommodation Services was 132.9."
2021-09-01,11,132.7,Restaurant & Accommodation Services,"On 2021-09-01, the Core CPI for Restaurant & Accommodation Services was 132.7."
2021-10-01,11,133.1,Restaurant & Accommodation Services,"On 2021-10-01, the Core CPI for Restaurant & Accommodation Services was 133.1."
2021-11-01,11,133.5,Restaurant & Accommodation Services,"On 2021-11-01, the Core CPI for Restaurant & Accommodation Services was 133.5."
2021-12-01,11,134.0,Restaurant & Accommodation Services,"On 2021-12-01, the Core CPI for Restaurant & Accommodation Services was 134.0."
2022-01-01,11,135.3,Restaurant & Accommodation Services,"On 2022-01-01, the Core CPI for Restaurant & Accommodation Services was 135.3."
2022-02-01,11,135.8,Restaurant & Accommodation Services,"On 2022-02-01, the Core CPI for Restaurant & Accommodation Services was 135.8."
2022-03-01,11,136.4,Restaurant & Accommodation Services,"On 2022-03-01, the Core CPI for Restaurant & Accommodation Services was 136.4."
2022-04-01,11,136.9,Restaurant & Accommodation Services,"On 2022-04-01, the Core CPI for Restaurant & Accommodation Services was 136.9."
2022-05-01,11,137.7,Restaurant & Accommodation Services,"On 2022-05-01, the Core CPI for Restaurant & Accommodation Services was 137.7."
2022-06-01,11,139.5,Restaurant & Accommodation Services,"On 2022-06-01, the Core CPI for Restaurant & Accommodation Services was 139.5."
2022-07-01,11,140.5,Restaurant & Accommodation Services,"On 2022-07-01, the Core CPI for Restaurant & Accommodation Services was 140.5."
2022-08-01,11,141.4,Restaurant & Accommodation Services,"On 2022-08-01, the Core CPI for Restaurant & Accommodation Services was 141.4."
2022-09-01,11,141.8,Restaurant & Accommodation Services,"On 2022-09-01, the Core CPI for Restaurant & Accommodation Services was 141.8."
2022-10-01,11,142.2,Restaurant & Accommodation Services,"On 2022-10-01, the Core CPI for Restaurant & Accommodation Services was 142.2."
2022-11-01,11,142.9,Restaurant & Accommodation Services,"On 2022-11-01, the Core CPI for Restaurant & Accommodation Services was 142.9."
2022-12-01,11,143.9,Restaurant & Accommodation Services,"On 2022-12-01, the Core CPI for Restaurant & Accommodation Services was 143.9."
2023-01-01,11,144.5,Restaurant & Accommodation Services,"On 2023-01-01, the Core CPI for Restaurant & Accommodation Services was 144.5."
2023-02-01,11,145.8,Restaurant & Accommodation Services,"On 2023-02-01, the Core CPI for Restaurant & Accommodation Services was 145.8."
2023-03-01,11,146.2,Restaurant & Accommodation Services,"On 2023-03-01, the Core CPI for Restaurant & Accommodation Services was 146.2."
2023-04-01,11,146.0,Restaurant & Accommodation Services,"On 2023-04-01, the Core CPI for Restaurant & Accommodation Services was 146.0."
2023-05-01,11,146.8,Restaurant & Accommodation Services,"On 2023-05-01, the Core CPI for Restaurant & Accommodation Services was 146.8."
2023-06-01,11,147.1,Restaurant & Accommodation Services,"On 2023-06-01, the Core CPI for Restaurant & Accommodation Services was 147.1."
2023-07-01,11,147.6,Restaurant & Accommodation Services,"On 2023-07-01, the Core CPI for Restaurant & Accommodation Services was 147.6."
2023-08-01,11,148.0,Restaurant & Accommodation Services,"On 2023-08-01, the Core CPI for Restaurant & Accommodation Services was 148.0."
2023-09-01,11,148.1,Restaurant & Accommodation Services,"On 2023-09-01, the Core CPI for Restaurant & Accommodation Services was 148.1."
2023-10-01,11,148.8,Restaurant & Accommodation Services,"On 2023-10-01, the Core CPI for Restaurant & Accommodation Services was 148.8."
2023-11-01,11,149.0,Restaurant & Accommodation Services,"On 2023-11-01, the Core CPI for Restaurant & Accommodation Services was 149.0."
2023-12-01,11,149.2,Restaurant & Accommodation Services,"On 2023-12-01, the Core CPI for Restaurant & Accommodation Services was 149.2."
2024-01-01,11,149.1,Restaurant & Accommodation Services,"On 2024-01-01, the Core CPI for Restaurant & Accommodation Services was 149.1."
2024-02-01,11,150.0,Restaurant & Accommodation Services,"On 2024-02-01, the Core CPI for Restaurant & Accommodation Services was 150.0."
2024-03-01,11,150.6,Restaurant & Accommodation Services,"On 2024-03-01, the Core CPI for Restaurant & Accommodation Services was 150.6."
2024-04-01,11,151.1,Restaurant & Accommodation Services,"On 2024-04-01, the Core CPI for Restaurant & Accommodation Services was 151.1."
2024-05-01,11,151.6,Restaurant & Accommodation Services,"On 2024-05-01, the Core CPI for Restaurant & Accommodation Services was 151.6."
2024-06-01,11,152.0,Restaurant & Accommodation Services,"On 2024-06-01, the Core CPI for Restaurant & Accommodation Services was 152.0."
2024-07-01,11,152.6,Restaurant & Accommodation Services,"On 2024-07-01, the Core CPI for Restaurant & Accommodation Services was 152.6."
2024-08-01,11,152.7,Restaurant & Accommodation Services,"On 2024-08-01, the Core CPI for Restaurant & Accommodation Services was 152.7."
2024-09-01,11,152.8,Restaurant & Accommodation Services,"On 2024-09-01, the Core CPI for Restaurant & Accommodation Services was 152.8."
2024-10-01,11,153.0,Restaurant & Accommodation Services,"On 2024-10-01, the Core CPI for Restaurant & Accommodation Services was 153.0."
2024-11-01,11,153.2,Restaurant & Accommodation Services,"On 2024-11-01, the Core CPI for Restaurant & Accommodation Services was 153.2."
2024-12-01,11,153.6,Restaurant & Accommodation Services,"On 2024-12-01, the Core CPI for Restaurant & Accommodation Services was 153.6."
2025-01-01,11,154.3,Restaurant & Accommodation Services,"On 2025-01-01, the Core CPI for Restaurant & Accommodation Services was 154.3."
2025-02-01,11,155.2,Restaurant & Accommodation Services,"On 2025-02-01, the Core CPI for Restaurant & Accommodation Services was 155.2."
2025-03-01,11,155.0,Restaurant & Accommodation Services,"On 2025-03-01, the Core CPI for Restaurant & Accommodation Services was 155.0."
2025-04-01,11,155.5,Restaurant & Accommodation Services,"On 2025-04-01, the Core CPI for Restaurant & Accommodation Services was 155.5."
2025-05-01,11,156.1,Restaurant & Accommodation Services,"On 2025-05-01, the Core CPI for Restaurant & Accommodation Services was 156.1."
2025-06-01,11,156.2,Restaurant & Accommodation Services,"On 2025-06-01, the Core CPI for Restaurant & Accommodation Services was 156.2."
2025-07-01,11,157.4,Restaurant & Accommodation Services,"On 2025-07-01, the Core CPI for Restaurant & Accommodation Services was 157.4."
2025-08-01,11,158.0,Restaurant & Accommodation Services,"On 2025-08-01, the Core CPI for Restaurant & Accommodation Services was 158.0."
2018-01-01,12,111.6,Insurance & Financial Services and Personal Care,"On 2018-01-01, the Core CPI for Insurance & Financial Services and Personal Care was 111.6."
2018-02-01,12,111.7,Insurance & Financial Services and Personal Care,"On 2018-02-01, the Core CPI for Insurance & Financial Services and Personal Care was 111.7."
2018-03-01,12,111.7,Insurance & Financial Services and Personal Care,"On 2018-03-01, the Core CPI for Insurance & Financial Services and Personal Care was 111.7."
2018-04-01,12,111.7,Insurance & Financial Services and Personal Care,"On 2018-04-01, the Core CPI for Insurance & Financial Services and Personal Care was 111.7."
2018-05-01,12,111.7,Insurance & Financial Services and Personal Care,"On 2018-05-01, the Core CPI for Insurance & Financial Services and Personal Care was 111.7."
2018-06-01,12,108.8,Insurance & Financial Services and Personal Care,"On 2018-06-01, the Core CPI for Insurance & Financial Services and Personal Care was 108.8."
2018-07-01,12,108.8,Insurance & Financial Services and Personal Care,"On 2018-07-01, the Core CPI for Insurance & Financial Services and Personal Care was 108.8."
2018-08-01,12,108.8,Insurance & Financial Services and Personal Care,"On 2018-08-01, the Core CPI for Insurance & Financial Services and Personal Care was 108.8."
2018-09-01,12,109.2,Insurance & Financial Services and Personal Care,"On 2018-09-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.2."
2018-10-01,12,109.8,Insurance & Financial Services and Personal Care,"On 2018-10-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.8."
2018-11-01,12,109.8,Insurance & Financial Services and Personal Care,"On 2018-11-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.8."
2018-12-01,12,109.8,Insurance & Financial Services and Personal Care,"On 2018-12-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.8."
2019-01-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2019-01-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2019-02-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2019-02-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2019-03-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2019-03-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2019-04-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2019-04-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2019-05-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2019-05-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2019-06-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2019-06-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2019-07-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2019-07-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2019-08-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2019-08-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2019-09-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2019-09-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2019-10-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2019-10-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2019-11-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2019-11-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2019-12-01,12,109.8,Insurance & Financial Services and Personal Care,"On 2019-12-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.8."
2020-01-01,12,109.8,Insurance & Financial Services and Personal Care,"On 2020-01-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.8."
2020-02-01,12,109.8,Insurance & Financial Services and Personal Care,"On 2020-02-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.8."
2020-03-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2020-03-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2020-04-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2020-04-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2020-05-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2020-05-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2020-06-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2020-06-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2020-07-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2020-07-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2020-08-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2020-08-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2020-09-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2020-09-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2020-10-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2020-10-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2020-11-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2020-11-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2020-12-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2020-12-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2021-01-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2021-01-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2021-02-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2021-02-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2021-03-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2021-03-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2021-04-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2021-04-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2021-05-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2021-05-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2021-06-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2021-06-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2021-07-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2021-07-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2021-08-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2021-08-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2021-09-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2021-09-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2021-10-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2021-10-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2021-11-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2021-11-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2021-12-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2021-12-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2022-01-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2022-01-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2022-02-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2022-02-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2022-03-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2022-03-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2022-04-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2022-04-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2022-05-01,12,109.9,Insurance & Financial Services and Personal Care,"On 2022-05-01, the Core CPI for Insurance & Financial Services and Personal Care was 109.9."
2022-06-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2022-06-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2022-07-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2022-07-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2022-08-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2022-08-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2022-09-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2022-09-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2022-10-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2022-10-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2022-11-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2022-11-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2022-12-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2022-12-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2023-01-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2023-01-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2023-02-01,12,110.3,Insurance & Financial Services and Personal Care,"On 2023-02-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.3."
2023-03-01,12,110.3,Insurance & Financial Services and Personal Care,"On 2023-03-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.3."
2023-04-01,12,110.3,Insurance & Financial Services and Personal Care,"On 2023-04-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.3."
2023-05-01,12,110.3,Insurance & Financial Services and Personal Care,"On 2023-05-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.3."
2023-06-01,12,110.3,Insurance & Financial Services and Personal Care,"On 2023-06-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.3."
2023-07-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2023-07-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2023-08-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2023-08-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2023-09-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2023-09-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2023-10-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2023-10-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2023-11-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2023-11-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2023-12-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2023-12-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2024-01-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2024-01-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2024-02-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2024-02-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2024-03-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2024-03-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2024-04-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2024-04-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2024-05-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2024-05-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2024-06-01,12,110.2,Insurance & Financial Services and Personal Care,"On 2024-06-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.2."
2024-07-01,12,110.8,Insurance & Financial Services and Personal Care,"On 2024-07-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.8."
2024-08-01,12,110.8,Insurance & Financial Services and Personal Care,"On 2024-08-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.8."
2024-09-01,12,110.8,Insurance & Financial Services and Personal Care,"On 2024-09-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.8."
2024-10-01,12,110.8,Insurance & Financial Services and Personal Care,"On 2024-10-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.8."
2024-11-01,12,110.8,Insurance & Financial Services and Personal Care,"On 2024-11-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.8."
2024-12-01,12,110.8,Insurance & Financial Services and Personal Care,"On 2024-12-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.8."
2025-01-01,12,110.9,Insurance & Financial Services and Personal Care,"On 2025-01-01, the Core CPI for Insurance & Financial Services and Personal Care was 110.9."
2025-02-01,12,111.8,Insurance & Financial Services and Personal Care,"On 2025-02-01, the Core CPI for Insurance & Financial Services and Personal Care was 111.8."
2025-03-01,12,111.8,Insurance & Financial Services and Personal Care,"On 2025-03-01, the Core CPI for Insurance & Financial Services and Personal Care was 111.8."
2025-04-01,12,111.8,Insurance & Financial Services and Personal Care,"On 2025-04-01, the Core CPI for Insurance & Financial Services and Personal Care was 111.8."
2025-05-01,12,111.8,Insurance & Financial Services and Personal Care,"On 2025-05-01, the Core CPI for Insurance & Financial Services and Personal Care was 111.8."
2025-06-01,12,111.8,Insurance & Financial Services and Personal Care,"On 2025-06-01, the Core CPI for Insurance & Financial Services and Personal Care was 111.8."
2025-07-01,12,116.9,Insurance & Financial Services and Personal Care,"On 2025-07-01, the Core CPI for Insurance & Financial Services and Personal Care was 116.9."
2025-08-01,12,117.0,Insurance & Financial Services and Personal Care,"On 2025-08-01, the Core CPI for Insurance & Financial Services and Personal Care was 117.0."
2018-01-01,13,114.6,Social Protection & Miscellaneous Goods and Services,"On 2018-01-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 114.6."
2018-02-01,13,114.3,Social Protection & Miscellaneous Goods and Services,"On 2018-02-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 114.3."
2018-03-01,13,114.5,Social Protection & Miscellaneous Goods and Services,"On 2018-03-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 114.5."
2018-04-01,13,114.6,Social Protection & Miscellaneous Goods and Services,"On 2018-04-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 114.6."
2018-05-01,13,114.7,Social Protection & Miscellaneous Goods and Services,"On 2018-05-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 114.7."
2018-06-01,13,111.1,Social Protection & Miscellaneous Goods and Services,"On 2018-06-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 111.1."
2018-07-01,13,111.0,Social Protection & Miscellaneous Goods and Services,"On 2018-07-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 111.0."
2018-08-01,13,110.8,Social Protection & Miscellaneous Goods and Services,"On 2018-08-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 110.8."
2018-09-01,13,111.0,Social Protection & Miscellaneous Goods and Services,"On 2018-09-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 111.0."
2018-10-01,13,111.3,Social Protection & Miscellaneous Goods and Services,"On 2018-10-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 111.3."
2018-11-01,13,111.5,Social Protection & Miscellaneous Goods and Services,"On 2018-11-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 111.5."
2018-12-01,13,111.5,Social Protection & Miscellaneous Goods and Services,"On 2018-12-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 111.5."
2019-01-01,13,111.9,Social Protection & Miscellaneous Goods and Services,"On 2019-01-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 111.9."
